what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490620475818
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490620489396
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490628936441
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490628943306
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490628947705
error,log,,,"Failed to load properties file for project 'demoListener'",1490628974655
error,log,,,"Failed to load properties file for project 'demoListener'",1490628974657
error,log,,,"Failed to load properties file for project 'demoListener'",1490628978072
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490628978189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490629000447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490629222748
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490629226640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490629233068
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490629237999
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1490629238343
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490629238421
closed,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490629238421
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490629239459
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490629239459
error,log,,,"Current file is not a match for the given config.",1490629254963
error,log,,,"Current file is not a match for the given config.",1490629254964
error,log,,,"Current file is not a match for the given config.",1490629254965
error,log,,,"Current file is not a match for the given config.",1490629254966
error,log,,,"Current file is not a match for the given config.",1490629254967
error,log,,,"Current file is not a match for the given config.",1490629254968
error,log,,,"Current file is not a match for the given config.",1490629254969
error,log,,,"Current file is not a match for the given config.",1490629254970
error,log,,,"Current file is not a match for the given config.",1490629254971
error,log,,,"Current file is not a match for the given config.",1490629254972
error,log,,,"Current file is not a match for the given config.",1490629254972
error,log,,,"Current file is not a match for the given config.",1490629254973
error,log,,,"Current file is not a match for the given config.",1490629254974
error,log,,,"Current file is not a match for the given config.",1490629254974
error,log,,,"Current file is not a match for the given config.",1490629254975
error,log,,,"Current file is not a match for the given config.",1490629254976
error,log,,,"Current file is not a match for the given config.",1490629254977
error,log,,,"Current file is not a match for the given config.",1490629254977
error,log,,,"Current file is not a match for the given config.",1490629254978
error,log,,,"Current file is not a match for the given config.",1490629254979
error,log,,,"Current file is not a match for the given config.",1490629254980
error,log,,,"Current file is not a match for the given config.",1490629254980
error,log,,,"Current file is not a match for the given config.",1490629254981
error,log,,,"Current file is not a match for the given config.",1490629254983
error,log,,,"Current file is not a match for the given config.",1490629254983
error,log,,,"Current file is not a match for the given config.",1490629254984
error,log,,,"Current file is not a match for the given config.",1490629254985
error,log,,,"Current file is not a match for the given config.",1490629254985
error,log,,,"Current file is not a match for the given config.",1490629254986
error,log,,,"Current file is not a match for the given config.",1490629254987
error,log,,,"Current file is not a match for the given config.",1490629254988
error,log,,,"Current file is not a match for the given config.",1490629254989
error,log,,,"Current file is not a match for the given config.",1490629254989
error,log,,,"Current file is not a match for the given config.",1490629254990
error,log,,,"Current file is not a match for the given config.",1490629254991
error,log,,,"Current file is not a match for the given config.",1490629254992
error,log,,,"Current file is not a match for the given config.",1490629254992
error,log,,,"Current file is not a match for the given config.",1490629254993
error,log,,,"Current file is not a match for the given config.",1490629254994
error,log,,,"Current file is not a match for the given config.",1490629254995
error,log,,,"Current file is not a match for the given config.",1490629254997
error,log,,,"Current file is not a match for the given config.",1490629254998
error,log,,,"Current file is not a match for the given config.",1490629254999
error,log,,,"Current file is not a match for the given config.",1490629255000
error,log,,,"Current file is not a match for the given config.",1490629255001
error,log,,,"Current file is not a match for the given config.",1490629255002
error,log,,,"Current file is not a match for the given config.",1490629255003
error,log,,,"Current file is not a match for the given config.",1490629255003
error,log,,,"Current file is not a match for the given config.",1490629255004
error,log,,,"Current file is not a match for the given config.",1490629255005
error,log,,,"Current file is not a match for the given config.",1490629255006
error,log,,,"Current file is not a match for the given config.",1490629255007
error,log,,,"Current file is not a match for the given config.",1490629255008
error,log,,,"Current file is not a match for the given config.",1490629255009
error,log,,,"Current file is not a match for the given config.",1490629255010
error,log,,,"Current file is not a match for the given config.",1490629255011
error,log,,,"Current file is not a match for the given config.",1490629255011
error,log,,,"Current file is not a match for the given config.",1490629255013
error,log,,,"Current file is not a match for the given config.",1490629255014
error,log,,,"Current file is not a match for the given config.",1490629255014
error,log,,,"Current file is not a match for the given config.",1490629255015
error,log,,,"Current file is not a match for the given config.",1490629255016
error,log,,,"Current file is not a match for the given config.",1490629255017
error,log,,,"Current file is not a match for the given config.",1490629255018
error,log,,,"Current file is not a match for the given config.",1490629255018
