what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1490630103650
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490630103678
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1490630117229
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1490630117293
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1490630117846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490630118884
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490630125797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490630126315
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490630127158
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1490630139333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490630141726
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1490630148525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490630149240
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490630152563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490630152617
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490630152640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490630157930
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490630164019
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1490630166212
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490630180761
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490630187817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490630192899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490630198158
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490630198183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1490630240346
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490630271854
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1490630278420
