what,kind,bundleId,bundleVersion,description,time
started,bundle,com.android.ide.eclipse.traceview,15.0.0.v201110251216-213216,"com.android.ide.eclipse.traceview",1488592850673
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1488594284451
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1488594284467
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1488594284529
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1488594284545
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594409421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594412200
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594412911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594419255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594421239
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594430349
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1488594430599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594431974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594431990
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594434568
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594434568
executed,command,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors.lineNumberToggle",1488594440662
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1488594448662
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1488594448943
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1488594448974
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1488594449037
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1488594449084
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1488594449443
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1488594449459
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1488594449521
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1488594455568
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1488594455818
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1488594455849
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1488594457240
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1488594458521
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1488594459927
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1488594459927
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1488594460099
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1488594505475
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1488594506819
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1488594507647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594582929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594594574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594596770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594604531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594605415
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594609168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594609934
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594687930
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1488594692554
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1488594692742
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1488594692743
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1488594692767
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1488594692767
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1488594695162
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1488594697813
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594698012
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594704632
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1488594704652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594735753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594737617
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1488594740003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594744941
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594746673
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594751885
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594758503
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594761228
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594796254
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1488594798765
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1488594798982
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1488594802183
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594803565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594814063
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1488594819420
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594825200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594827966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594838510
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594843235
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594856703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1488594860858
error,log,,,"Referenced part does not exist yet: org.eclipse.ui.views.ProblemView.",1488594860919
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1488594861125
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1488594861188
opened,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1488594861241
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1488594861277
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1488594861287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1488594861287
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1488594871679
